batch,run_within,tank_pos,fish_id,n_samp,n_det,det_rate,x_sd,y_sd,pct_top,excluded,static_flag,extreme_pct,centroid_x,centroid_y,column,frame_row,frame_half
6,5,1,68,7200,2714,0.37694444444444447,47.601161193782744,19.16752331211257,0.7837140751658069,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
6,5,2,65,7200,2179,0.3026388888888889,42.800180256420546,22.733386452324012,0.6232216613125287,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
6,5,3,61,7200,4280,0.5944444444444444,56.32640058853926,36.14807851812797,0.4268691588785047,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
6,5,4,63,7200,2600,0.3611111111111111,44.1804103621157,25.64483003643418,0.35615384615384615,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
6,5,5,64,7200,4524,0.6283333333333333,50.51945639829555,29.9616966631838,0.46153846153846156,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
6,5,6,67,7200,6555,0.9104166666666667,52.32475367914891,28.31003093359819,0.5882532418001526,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
6,5,7,66,7200,5309,0.7373611111111111,60.75694052487956,18.761956872848224,0.8913166321341118,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
6,5,8,62,7200,5630,0.7819444444444444,38.57486175073861,28.26850720756814,0.5008880994671403,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
6,6,1,67,7200,6052,0.8405555555555555,49.65946345450228,20.914930598527036,0.8007270323859881,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
6,6,2,61,7200,3739,0.5193055555555556,49.667550234262855,26.944079201338788,0.39850227333511634,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
6,6,3,63,7200,5162,0.7169444444444445,61.237214952521974,34.42028378997926,0.501356063541263,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
6,6,4,68,7200,6130,0.8513888888888889,48.241658382638505,23.277585963268926,0.4903752039151713,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
6,6,5,65,7200,5181,0.7195833333333334,50.33166615436392,23.79242313653824,0.6998648909476934,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
6,6,6,66,7200,5643,0.78375,38.42785387519877,21.481064074096214,0.8460038986354775,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
6,6,7,62,7200,6783,0.9420833333333334,44.14793159096319,24.86672927355402,0.49992628630399527,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
6,6,8,64,7200,3993,0.5545833333333333,54.1009285256689,28.239072344517652,0.2832456799398948,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
7,1,1,71,7200,4738,0.6580555555555555,53.98766515943989,22.146902856184003,0.7986492190797805,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
7,1,2,74,7200,6068,0.8427777777777777,64.93140279101465,25.86276662201412,0.747363216875412,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
7,1,3,78,7200,6744,0.9366666666666666,68.53266880744636,26.019082331854612,0.5987544483985765,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
7,1,4,75,7200,5245,0.7284722222222222,51.68853188906277,30.26844250470757,0.4024785510009533,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
7,1,5,72,7200,6423,0.8920833333333333,62.704055278580014,28.232357071036756,0.6067258290518449,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
7,1,6,73,7200,5693,0.7906944444444445,57.410046364986506,33.35951635295836,0.5513788863516599,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
7,1,7,77,7200,6313,0.8768055555555555,49.11109823295258,21.64900122657505,0.8453983842863931,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
7,1,8,76,7200,6382,0.8863888888888889,62.51807278436661,32.867730954762436,0.44782199937323725,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
7,2,1,71,7200,196,0.02722222222222222,45.835808607359546,22.184989727957724,0.35714285714285715,True,False,False,192.61923076923077,74.57692307692308,L,1,top_half
7,2,2,76,7200,6100,0.8472222222222222,66.8549285163483,28.93882698002788,0.4881967213114754,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
7,2,3,75,7200,5736,0.7966666666666666,51.11976961373947,24.29130177847391,0.1839260808926081,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
